match_id,period,player_id,player_name,player_position,team_shortname,x_start,y_start,x_end,y_end,start_zone,end_zone,game_state,targeted,received,tiro_desde_centro,gol_desde_centro,desmarque_ruptura_con_opcion_pase
2047793,2,28747,E. Almendra,LM,Racing Club,7.15,15.51,6.5,16.01,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,13.68,21.31,13.39,21.97,12,12,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,10.72,4.99,10.84,5.85,13,13,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,13.31,16.92,13.31,16.92,12,12,drawing,True,True,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,4.0,18.09,4.0,18.09,12,12,drawing,True,True,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-3.67,29.7,-3.67,29.7,6,6,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,13.05,24.18,13.05,24.18,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,13.69,26.55,16.01,29.03,12,12,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-0.51,29.98,2.31,31.75,6,11,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,18.38,17.86,18.38,17.86,12,12,drawing,False,False,0,0,1
2047793,2,38142,A. Martínez,CF,Racing Club,22.64,17.08,23.71,16.65,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,18.72,30.21,20.87,30.93,11,11,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,3.41,26.95,1.95,27.2,12,12,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-14.14,20.32,-13.65,21.38,7,7,drawing,True,True,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-3.81,13.9,-4.12,14.07,7,7,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-8.48,15.22,-10.17,15.77,7,7,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-16.15,24.97,-16.15,24.97,7,7,drawing,True,True,0,0,0
2047793,2,36722,F. Cambeses,GK,Racing Club,-35.45,4.52,-35.45,4.52,3,3,drawing,True,True,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-15.4,16.08,-15.4,16.08,7,7,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-25.7,-19.77,-25.7,-19.77,5,5,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,12.22,6.77,12.22,6.77,13,13,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-18.57,26.53,-18.57,26.53,7,7,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,15.82,27.86,25.56,26.58,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,21.65,14.89,28.02,17.05,12,17,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,22.61,5.91,29.74,11.09,13,18,drawing,True,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,15.69,15.09,16.67,15.07,12,12,drawing,False,False,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-33.48,14.96,-33.48,14.96,2,2,drawing,True,True,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-14.41,32.57,-14.41,32.57,6,6,drawing,False,False,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-14.83,32.82,-14.44,32.65,6,6,drawing,True,True,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-1.22,19.27,-0.67,26.36,7,7,drawing,False,False,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-16.01,3.4,-16.33,6.9,8,8,drawing,False,False,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,12.51,16.22,12.26,16.52,12,12,drawing,False,False,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,10.62,18.15,10.38,19.39,12,12,drawing,False,False,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,13.14,30.68,13.8,31.02,11,11,drawing,True,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-0.16,28.92,-1.39,28.05,7,7,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-22.72,17.65,-18.42,25.04,7,7,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-12.91,-8.65,-15.69,-5.33,9,9,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-24.02,9.99,-24.41,12.42,8,8,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-11.64,29.49,-10.97,29.72,6,6,drawing,True,True,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,8.3,16.11,19.39,17.08,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,20.93,24.7,24.08,30.88,12,11,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,23.98,-3.08,26.73,-2.27,13,13,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,28.58,19.2,30.03,26.65,17,17,drawing,True,True,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,20.21,2.59,23.73,2.53,13,13,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,15.71,31.03,17.09,31.44,11,11,drawing,True,True,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,33.75,24.53,31.33,24.98,17,17,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,28.44,24.84,22.0,24.23,17,12,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,12.82,10.06,12.82,14.76,13,12,drawing,True,True,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,17.76,23.73,15.88,23.95,12,12,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,27.32,0.07,25.25,-3.67,13,14,drawing,True,True,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,34.11,-13.48,35.04,-12.01,19,19,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,3.54,-4.75,3.6,-4.86,14,14,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-0.12,-8.32,-5.51,-9.39,9,9,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-2.46,9.65,-6.11,9.88,8,8,drawing,False,False,0,0,0
2047793,2,36722,F. Cambeses,GK,Racing Club,-33.48,0.59,-33.8,0.62,3,3,drawing,True,True,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-21.14,-14.96,-21.14,-14.96,9,9,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-20.27,14.05,-20.27,14.05,7,7,drawing,True,True,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-27.63,-17.65,-28.9,-19.3,4,4,drawing,True,True,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,13.0,-24.22,15.58,-32.25,15,15,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,8.87,-12.57,20.06,-18.25,14,14,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,4.73,-33.48,3.69,-32.98,15,15,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,17.33,-0.39,22.93,-4.0,13,14,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,10.61,11.56,10.83,11.41,13,13,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-10.38,16.98,-21.35,18.66,7,7,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-16.84,-8.88,-17.64,-7.12,9,9,drawing,True,True,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-6.02,-23.78,-7.25,-24.21,10,10,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,15.86,-32.24,11.81,-29.08,15,15,drawing,True,True,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-9.04,-25.04,-10.07,-25.71,10,10,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,16.54,-11.7,16.54,-11.7,14,14,drawing,True,True,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-10.72,-29.13,-10.72,-29.13,10,10,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,22.5,-8.06,22.5,-8.06,14,14,drawing,True,True,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,8.54,-22.62,8.54,-22.62,15,15,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,19.13,-19.98,20.33,-20.38,15,15,drawing,True,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,6.98,-33.61,11.07,-33.96,15,15,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,16.54,-14.57,20.0,-13.14,14,14,drawing,False,False,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-18.69,13.94,-18.69,13.94,7,7,drawing,True,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-11.4,19.43,-11.4,19.43,7,7,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,7.33,-20.56,7.26,-20.64,15,15,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,12.25,-14.91,12.75,-15.2,14,14,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,15.04,-14.84,16.16,-15.7,14,14,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,7.96,-21.26,8.9,-22.05,15,15,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,17.71,-16.08,19.14,-14.4,14,14,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,13.85,-19.5,14.16,-15.45,15,14,drawing,False,False,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,2.3,27.58,3.81,28.42,12,12,drawing,True,False,0,0,0
2047793,2,36722,F. Cambeses,GK,Racing Club,-41.74,3.95,-41.76,3.93,3,3,drawing,True,True,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-14.1,1.84,-17.33,1.19,8,8,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-32.61,-21.46,-33.12,-25.31,5,5,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-8.6,-32.55,-7.07,-32.15,10,10,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,7.09,-14.12,7.19,-15.23,14,14,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,11.38,-7.2,11.39,-7.61,14,14,drawing,True,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,14.98,26.2,17.33,29.79,12,11,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,8.84,5.49,13.43,10.81,13,13,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-10.53,11.5,-13.18,21.05,8,7,drawing,True,True,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,2.37,9.23,1.09,11.07,13,13,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-16.76,-8.38,-17.25,-9.0,9,9,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-12.81,8.99,-14.25,10.31,8,8,drawing,True,True,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-17.84,-9.99,-17.84,-9.99,9,9,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-13.65,21.94,-13.65,21.94,7,7,drawing,True,True,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,18.64,17.63,13.71,12.81,12,13,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-12.35,12.06,-12.99,17.06,8,7,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-9.09,-14.06,-7.92,-14.83,9,9,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,3.82,11.15,1.41,11.12,13,13,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,16.73,12.53,16.59,18.41,13,12,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,25.97,3.56,26.6,9.11,13,13,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,24.36,20.57,24.71,19.6,12,12,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,24.05,34.37,24.77,34.51,11,11,drawing,True,True,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,22.15,-2.62,22.15,-2.62,13,13,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,27.96,17.74,29.36,17.19,17,17,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,32.13,15.58,34.7,18.17,17,17,drawing,True,True,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,20.61,23.43,24.33,23.45,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,29.46,14.63,29.34,14.04,17,17,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,30.83,20.05,43.43,11.13,17,18,drawing,True,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,32.6,30.37,36.26,29.77,16,16,drawing,False,False,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,0.12,30.79,6.73,32.8,6,11,drawing,False,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-6.89,9.45,1.03,16.66,8,12,drawing,False,False,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-15.44,10.59,-10.92,15.84,8,7,drawing,False,False,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-25.66,12.25,-25.37,13.63,3,7,drawing,True,True,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-25.63,-8.42,-23.74,-10.14,4,9,drawing,True,True,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-5.93,-0.03,-4.99,-7.92,8,9,drawing,True,True,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-22.33,8.28,-18.69,5.99,8,8,drawing,False,False,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-15.98,-13.35,-16.03,-13.27,9,9,drawing,False,False,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-18.45,5.64,-18.47,5.6,8,8,drawing,True,True,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-14.45,18.13,-14.54,18.71,7,7,drawing,True,True,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-17.2,7.46,-17.32,7.74,8,8,drawing,False,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,6.6,24.21,0.03,29.84,12,6,drawing,False,False,0,0,0
2047793,2,28615,E. Piovi,DM,Estudiantes,-7.88,-2.72,-8.1,-1.5,8,8,drawing,False,False,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-20.54,9.13,-20.94,9.13,8,8,drawing,True,True,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-16.68,-8.36,-16.82,-8.45,9,9,drawing,False,False,0,0,0
2047793,2,131530,S. Núñez,RCB,Estudiantes,-18.94,-10.19,-20.4,-12.58,9,9,drawing,True,True,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,15.52,-15.81,13.63,-18.39,14,14,drawing,True,True,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,7.07,-34.22,15.17,-33.36,15,15,drawing,False,False,0,0,1
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,7.54,-10.47,6.96,-10.24,14,14,drawing,False,False,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,21.01,-31.42,30.11,-21.2,15,20,drawing,False,False,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,8.0,-11.49,13.57,-15.61,14,14,drawing,False,False,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,17.39,-0.68,26.51,-2.35,13,13,drawing,False,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,21.25,6.41,28.88,4.19,13,18,drawing,True,False,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,27.56,24.64,28.0,24.67,17,17,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-15.92,3.73,-15.92,3.73,8,8,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-30.58,3.49,-30.58,3.49,3,3,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-34.68,6.09,-34.68,6.09,3,3,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,-22.89,10.91,-22.89,10.91,8,8,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-35.83,5.91,-35.83,5.91,3,3,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-17.44,1.55,-17.44,1.55,8,8,drawing,True,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-32.98,-9.18,-32.98,-9.18,4,4,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-7.13,-18.12,-3.83,-23.15,9,10,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-11.14,-22.93,-4.17,-28.3,10,10,drawing,True,True,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-3.54,-24.03,-3.85,-23.9,10,10,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,12.27,-3.43,15.63,-6.19,14,14,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-21.27,-14.47,-22.74,-14.89,9,9,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-6.52,-30.04,-9.75,-30.68,10,10,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-20.99,0.63,-21.17,0.69,8,8,drawing,True,True,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-27.15,-12.28,-27.89,-13.69,4,4,drawing,True,True,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,-8.7,26.04,-9.44,28.31,7,7,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-24.63,4.7,-24.44,5.94,8,8,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,-8.18,-31.7,-7.57,-32.18,10,10,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,2.71,-17.94,-3.53,-22.43,14,10,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,10.9,-33.21,5.28,-32.74,15,15,drawing,True,True,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,11.04,-18.97,14.01,-18.2,14,14,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,21.77,-5.8,21.77,-5.8,14,14,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-3.6,-24.05,-3.57,-24.3,10,10,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,18.57,-21.97,19.65,-24.96,15,15,drawing,True,True,0,0,1
2047793,2,36728,S. Sosa,DM,Racing Club,7.72,-14.05,7.9,-17.68,14,14,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,11.48,-22.76,19.6,-24.61,15,15,drawing,True,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,9.88,-27.15,11.29,-26.16,15,15,drawing,False,False,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-16.7,28.9,-24.76,29.98,7,6,drawing,False,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-22.27,23.91,-25.13,25.25,7,7,drawing,False,False,0,0,0
2047793,2,812900,R. Gómez,RB,Estudiantes,-34.07,-6.86,-34.56,-6.74,4,4,drawing,True,True,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,18.51,19.16,34.42,30.1,12,16,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,42.0,-1.63,42.71,-1.18,18,18,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,37.7,33.47,29.57,33.84,16,16,drawing,True,True,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,29.42,10.64,28.65,11.37,18,18,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,24.78,14.62,16.86,23.86,12,12,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,35.69,10.83,35.62,11.61,18,18,drawing,True,True,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,35.45,33.66,35.48,33.62,16,16,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,38.99,25.92,42.06,15.1,17,17,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,19.81,21.9,21.15,21.35,12,12,drawing,False,False,0,0,0
2047793,2,35671,D. Vergara,LF,Racing Club,23.03,30.78,26.22,31.63,11,11,drawing,True,True,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,20.47,22.3,18.51,23.93,12,12,drawing,True,True,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,20.58,1.33,20.47,2.35,13,13,drawing,False,False,0,0,0
2047793,2,35564,G. Rojas,LB,Racing Club,37.34,13.09,37.06,13.55,17,17,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,33.15,6.08,32.21,6.42,18,18,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,6.84,14.21,5.72,14.65,12,12,drawing,True,True,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,28.82,8.51,25.76,10.04,18,13,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,20.48,2.48,20.36,2.44,13,13,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,9.77,-5.0,8.42,-5.34,14,14,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,4.62,-6.88,1.21,-8.62,14,14,drawing,True,True,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,23.1,-27.84,14.55,-30.76,15,15,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,18.13,-10.77,21.16,-17.95,14,14,drawing,True,False,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-27.56,11.04,-27.56,11.04,3,3,drawing,True,True,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-19.17,25.44,-20.32,26.4,7,7,drawing,False,False,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,14.1,30.82,13.78,30.91,11,11,drawing,True,True,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,9.96,20.02,7.78,24.04,12,12,drawing,False,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-3.23,15.08,-3.22,15.6,7,7,drawing,False,False,0,0,0
2047793,2,38610,S. Arzamendia,LB,Estudiantes,-16.53,26.86,-14.44,27.98,7,7,drawing,True,True,0,0,0
2047793,2,3406,F. Muslera,GK,Estudiantes,-40.46,5.43,-42.8,6.92,3,3,drawing,False,False,0,0,0
2047793,2,34536,L. González Pírez,LCB,Estudiantes,-19.7,18.07,-30.28,21.0,7,2,drawing,False,False,0,0,0
2047793,2,25949,E. Cetré,LW,Estudiantes,-3.12,32.25,-4.98,31.96,6,6,drawing,False,False,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,5.21,22.27,4.68,22.4,12,12,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,27.6,0.89,27.6,0.89,18,18,drawing,False,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,37.85,-3.92,37.85,-3.92,19,19,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,33.09,-3.67,33.09,-3.67,19,19,drawing,False,False,0,0,0
2047793,2,28747,E. Almendra,LM,Racing Club,12.4,22.0,12.4,22.0,12,12,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,0.26,25.92,0.26,25.92,7,7,drawing,True,True,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-9.77,-3.4,-9.77,-3.4,9,9,drawing,False,False,0,0,0
2047793,2,36722,F. Cambeses,GK,Racing Club,-31.49,5.16,-31.49,5.16,3,3,drawing,True,True,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-24.29,-11.67,-25.46,-15.55,9,4,drawing,True,True,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-12.06,10.12,-16.35,9.07,8,8,drawing,False,False,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-19.66,21.03,-21.35,19.65,7,7,drawing,False,False,0,0,0
2047793,2,36722,F. Cambeses,GK,Racing Club,-37.0,-1.36,-37.06,-1.7,3,3,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,2.01,-14.69,-1.27,-17.79,14,9,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-22.57,4.99,-24.15,3.49,8,8,drawing,True,True,0,0,0
2047793,2,123094,A. García Basso,LCB,Racing Club,-21.02,18.05,-11.58,23.55,7,7,drawing,False,False,0,0,0
2047793,2,28677,N. Colombo,RCB,Racing Club,-19.08,-18.51,-18.66,-17.88,9,9,drawing,True,True,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-3.24,-23.28,-3.16,-23.35,10,10,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,-3.31,-24.09,-4.14,-26.42,10,10,drawing,False,False,0,0,0
2047793,2,528888,S. Solari,RF,Racing Club,9.33,-9.58,6.67,-5.88,14,14,drawing,False,False,0,0,0
2047793,2,36728,S. Sosa,DM,Racing Club,-12.86,-2.06,-11.8,-3.48,8,9,drawing,False,False,0,0,0
2047793,2,28755,F. Mura,RB,Racing Club,12.38,-32.09,16.35,-30.48,15,15,drawing,True,True,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,20.94,-1.08,21.02,-5.73,13,14,drawing,False,False,0,0,0
2047793,2,26252,J. Nardoni,RM,Racing Club,13.65,-25.26,12.88,-25.22,15,15,drawing,True,False,0,0,0
2047793,2,38142,A. Martínez,CF,Racing Club,25.46,-21.19,24.21,-20.92,15,15,drawing,False,False,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-6.14,27.63,-6.34,27.39,7,7,drawing,False,False,0,0,0
2047793,2,36739,C. Medina,LM,Estudiantes,-5.73,20.68,-7.11,19.84,7,7,drawing,False,False,0,0,0
2047793,2,58765,T. Palacios,RW,Estudiantes,3.29,-17.06,2.32,-16.82,14,14,drawing,False,False,0,0,0
2047793,2,13084,S. Ascacíbar,RM,Estudiantes,-16.77,16.54,-17.17,16.99,7,7,drawing,False,False,0,0,0
2047793,2,4110,G. Carrillo,CF,Estudiantes,-7.2,25.85,-7.2,25.85,7,7,drawing,True,True,0,0,0
